stop_id,stop_src_id
B_12895,"['5C63A2B4F457D344', 'E1F73A6B69F39365', '6D76E141FB820044', '90BC9EB37B24B778', '003558', '737E4D696E371271']"
B_6065,"['4654E57A8E9D32EB', '17F010FBF594E572', '4ECC890698B17056', 'F2E381299EA74E3E', '003095', '460D29054B1D54B1']"
B_6039,"['1276AEF95F6564A2', '60F6F482EFA8FE18', 'AB52CEC256B299BE', '003098']"
B_6005,['C328F7ABDCD152DB']
B_12954,['AF03F8EECD52F273']
B_13214,"['9879DF2CF2B69838', 'E5ABAACCE16F8E18', '81E82A4D2A0D9BD3', '075A5F14CD9020D7', '944A9ADFCA286511', '003391', '3229F37E6637B0ED']"
B_13213,"['38CCA601583A5C55', '003422', 'B93951057E6B1BB1']"
B_13128,"['6AEE9093F4E070AD', '003387']"
B_852,"['6953AEF8B3921959', 'AB7D6FDA5F1A6624', '001962']"
B_6071,"['68D96D087701F3A3', '56B7437C9A25161E', '8F28FEF1946A7FE3', 'EDE0D474E9C40EC2', 'BAC94410BC54BD19', '003638', '36A84C685395B7C9']"
B_6070,"['024D478CE8AC52F3', '3ABF1C6B0195D580', 'F608A74B860B3C47', '6ACFA599CC0EA4E0', '003639', '110E1A65A0670D0F']"
B_6054,"['613ED01D077362A9', 'CA89494AD121A8DC']"
B_6075,"['66B8F73D3F4E91C9', '4879E9A72E1C5518', 'B0007A6CF106CA4B', '003442', 'B3E11B99D4E4F4AE']"
B_13196,"['8EE5AC5D519C140E', '003447', '38CCA601583A5C55']"
B_13106,"['82C6FB4FF5612428', 'D7D5103D53D4ED90', 'B48B8F12CD929F0F', '003370']"
B_8328,"['FBE38593BDEB0802', '001612']"
B_8220,"['750ADEB14D018CF7', '003368']"
B_8244,['3093477EA64DDA89']
B_7075,"['0CA3C6C38D2F3F75', '001756']"
B_7076,"['FAF9EF8853A3B65E', '001666']"
B_13108,"['59FF8DDFC4405C0D', '003571']"
B_13132,"['6557A31762F5311F', '003606']"
B_13110,"['90ED381AD3BAE4F9', '003607']"
B_13034,"['147E43B06313402E', '534DB02642325617', 'C6795D3E5B50AD5A', '003289']"
B_13035,"['79E1F84E966F6113', '003290']"
B_13045,"['E905F8E518AE17B6', '003292']"
B_13044,"['24AD2532770CF399', '003293']"
B_13084,"['5564FED01546FF23', '003354']"
B_7091,"['7EF64469471FE344', '001661']"
B_7092,"['0A03521DFD20FEA9', '001799']"
B_8327,"['5C473EE9644E7392', '3F4B54625D1F9E48', '001608']"
B_797,"['F663E12DC37F3C5A', '001645']"
B_8306,"['7A79D102443D6822', '7547D90C500629AF', 'F4CE5E8FCC1B2F59', '2876907DEE816C98', '10C3778233E05E2E', '0BCB4FE6B0F5AB3D', '378A8EA13D10FB05', '002109']"
B_8304,"['60E02B7ACBBB80E8', '002135']"
B_8302,"['3CF260D7083B411D', '002136']"
B_8300,"['9458BE33A2B7B934', '002137']"
B_8297,"['CB4F0A350A26D033', '002138']"
B_8296,"['1741D103CB826E93', '002139']"
B_8293,"['4823D6EFB3722E64', '002140']"
B_8291,"['5089C69E080B7A43', '002141']"
B_8290,"['1CEB9D13E7279ADA', '002142', '5089C69E080B7A43']"
B_8287,"['23DC6B90DC9515D9', '002143']"
B_8286,"['E4C26E79F0D6DC5E', '002144']"
B_8283,"['0572B9F0B640DB10', '003276']"
B_13053,"['F93E38FD194A9C6C', '003131']"
B_8281,"['BE81792B3E788D41', '002145']"
B_8279,"['E03DE379E28F63D8', '002146']"
B_8272,['B563C75938584FDA']
B_8269,['86DF43320DF0F596']
B_8267,['36F2D783428B6307']
B_8265,['EBA1C02EA9906C96']
B_8263,['47B8E78BAB4FEB5D']
B_8262,['0BE9DE9BA299E126']
B_8260,['4D55F6240E2AAFB8']
B_8324,['C58FCEE9339E5319']
B_10262,"['07521BB848913F74', '003366']"
B_1046,"['A54B523A325432E8', 'A5B328EAF882C44B', '001676', 'D4D418BAEAC719B0']"
B_1047,"['ABC15E2110BF7A49', '001677']"
B_8175,"['BC66863007C0592B', '932D83E09BF6ADE6', '001678']"
B_1049,"['848CA90EB0DB1146', '001679']"
B_1050,"['7486D53F341F1AAC', '001680']"
B_1051,"['C73A03D6C468B767', '001681']"
B_1052,['FFFA7F14EBC1BB1E']
B_8154,"['E459280CA121C86D', '796CAA794D4DEBE8', 'DCF1319E6136DDB1', '4AF1A7C103D16636', '12332D6FD6163ED9', '001700', 'C8DFFC6DB50F5F86', '0246D8407B61118D', '9D8BB8FABEAF218A']"
B_10344,['4D1A76F3B9785DFA']
B_1055,"['4D30DF225016CBB0', '6AE5EC17DAE4E646', '001760']"
B_10345,['AA5DDEA5E49EB6B2']
B_10346,['12B9E30ED892A35A']
B_8159,"['D13C7436B13B4A4B', 'AB5CF1D729028A16', '001823']"
B_8158,"['8CCA633CFB594DC6', '9D208FE6B2CFD450', '002906']"
B_999,"['988F4ACF3061743F', 'D0B1FC246C384949', '001751']"
B_8168,"['380109CCE17074A3', '002932']"
B_13151,"['C9C125980C6ADEAA', '003335']"
B_1007,"['7613538D58A9C452', '001726']"
B_13142,"['99A3DFDBDF41F0E9', '87CD68EAD90352E9', '003565', '552B7536410F3A51']"
B_8150,"['28AEFA619AAB9688', 'F5B19145922F18CC', 'F9853D9712072CCB', '92BC52AEBC658E49', '8E246EE4AB82C670', '75E1777F474658CA', 'D9AAA33F19B8E45A', 'AD4C1C7B2D1DF6FC', '002911']"
B_1008,"['10590D40479607E8', '9B0382206D441221', '336FF66D1F0AC4A0', '92672FB7B8F1C0B1', 'AF2DB48410CC6EC3', '001727']"
B_10281,"['0F283CD99F7295F3', '7E5A9F7D64C12E4C', '29A07F043B4D5919', 'B00A32AD2E0DA209', '5BE08E5DCD826740']"
B_8160,"['4E62491AA640A5EB', '001778']"
B_998,"['3E8B459E94CD57E5', '001728']"
B_13276,['53A34B72EBF9858D']
B_8156,"['3998A0C9E65D379B', '002903']"
B_1003,"['B64E0F355A9F4223', '001755']"
B_8155,"['FC42DCBDC3AB0B6F', '002908']"
B_1068,"['9DC52818C41A2A1B', '3B16EE96D0A7BA72', 'FCDC63F245F7F22B', 'B9DF2752D1309B49', '001673', 'B97A24623DDD2129']"
B_1069,"['9B90BAE383F14AD3', 'C74927024F67EAD5', '544FDBB0FC074ABC', 'B8B58730D4D7304A', '001738']"
B_1070,"['E86C2ACAFC72D243', 'D8CEF4232A0B7E4D', '001674']"
B_8171,"['68799FD9ECBF50B1', '3CEDAAAC5071EF7B', '5F1FC8AAD0B020D7', '001675']"
B_1001,"['ECD84D5B8C52642B', '1D5530B0037C0143', '44A2D3DCAB8DD9BE', 'D5E1A3D34328F867', '001737']"
B_8153,"['F4E8B702E575BDA8', '002905', '6A01E709D806A5D6']"
B_1419,"['D32019CB6290C2EF', '001828']"
B_12464,"['4E7C1C7F6D191BCB', '003160']"
B_13229,"['C17019F536818FAB', '003642', 'CC2353289CD0EE66', 'BED3E96AAC2B3B3D']"
B_12462,"['0A1D83D50B49933D', '002930']"
B_8149,"['38A37564B3F3CACF', '003161', 'A9478A97C59FE581']"
B_8105,"['6C3F6AF77695CAE9', '001752']"
B_6113a,"['8ECFB7DFFC0023DA', '582EA09A77D20CC3', '40829C12642639D4']"
B_6178,"['2C5CA5F47FB6EB3F', '003455']"
B_30114,"['6B775855F6FB16D9', '003828']"
B_6183,"['40C9465E380F04C5', '003829']"
B_6184,"['C67E139743E66D71', '003830']"
B_6186,"['704C764F674E500D', 'C67E139743E66D71']"
B_6187,['58BC7AA90028AAD9']
B_6189,['8249FC875132E1FA']
B_6191,['92680F8CE20F8FDB']
B_6193,['46E8837F566582D2']
B_6195,['94BA9F1C0A85C1B3']
B_6197,['16A08A7452834C0F']
B_6200,['888D5E0DD7261BB3']
B_8310,['C7548A3C37ADC1AA']
B_8309,['7BA7AF0DB4924B4E']
B_13210,['DAFAF65DCEA183D8']
B_8307,['F85F7F6FEB0812B5']
B_13146,['819825E8F8264727']
B_10283,['499689237498878B']
B_8311,['B2F4485FA517FEED']
B_6201,['3EC8AF0246E94A09']
B_6199,['48CD670CA33290B3']
B_6196,['326A0C5D99374762']
B_6194,['773C9D3BB95AACC6']
B_6192,['6BA43C06A9AD502A']
B_6190,['742EB6200E03493B']
B_6188,['B2A9D7F90A56F6EA']
B_12410,['273C1BD825293576']
B_6185,['79B88295548184C1']
B_6182,['9CEC1F1000AFE806']
B_6180,"['5D86C919F15C0611', '003834']"
B_6179,"['F63D25B428F1C1D9', '003457']"
B_6151,"['30553FA19D045D25', '763D73BAB7E2A1AE', '519F004772D2724B', '003078', '5A77AE8E12B13718']"
B_13209,['1AE7D87716BC52B1']
B_739,"['3B68D3389F83FE39', 'D6E8E2C3BD483D7F', '16F732FAF7057965', '3856383C8A22904A', 'FEF6F77B236DA7A5', 'D32CCF88E6FD8621', 'CBB9FC4A0C13979B', '001685']"
B_9097,"['ACA7282A66D0A29B', '002816']"
B_9239,"['0C44BAE327DB4A8A', '9B761917E5D9A80D', 'D40C730A1930BABB']"
B_4194,"['2B0183A25DA19AE3', '80F5C6317F17C099']"
B_9245,"['70AED81BA5AE0B49', 'C9261749DE3F7FEF', '002841', '242816965CAB8FE2']"
B_13315,"['8F5CC6D12F796BC0', '003698']"
B_30032,['310E4FE9B7419F88']
B_4099,"['76D5C1E2B23E8743', '002814']"
B_742,['587ACF2E1135D8B6']
B_829,"['ADA4B4F4B604885B', '001511']"
B_822,"['3D717F0365D5505B', '0C063E408709A8D3', '1DA8A1D531A81765', '002976', 'A1C65E46464147A0']"
B_8319,"['5B49CF04EAB59906', '830588EB9A8D26EC', '003031']"
B_197,"['557B9185722A07DB', '69C45315DFA906FC', 'BA765A2BCCE21F5C', '001516']"
B_9109,['DBAAC5A97DAFD138']
B_9105,['6A6E44D4207221C1']
B_9101,"['6156B488BEB726C6', '003140']"
B_9220,"['A8762A74241E8027', '002595']"
B_205,"['667FDF4DEF4D2BAE', '001602']"
B_9250,"['325D8BC721F823F1', '003135']"
B_9254,"['111216E506D8E575', '003136']"
B_13062,"['27809B866B307D24', '003137']"
B_9246,"['FC29C8A636233BB4', '002845']"
B_865,"['2C1F7467E446B212', '1CBA941164585ABC', '42DD929DA7838903', '69741C71C234C871', 'C11E1332DE4D4C5E']"
B_9248,"['5B5ABCFBD1F60FEC', '277172A410622365', '003232']"
B_9252,"['0FC0EE0AEA556A4C', '002887', '173B80CC8B075A71']"
B_9253,"['251112E838705DCD', 'E697B8AFFADE6E21', '002809', 'FE824F449F3D217F']"
B_12439,"['229C618DE131245A', '003143']"
B_12440,"['414700CC27B0F9DC', 'C49D1FFAEBDFE617', '003144']"
B_9179,"['43BFFB46B4D209FC', 'BBC5D60D2FB827D2', '002824']"
B_9185,"['094457650286AA67', '003807']"
B_1350,"['121D3CCF6A82532F', '001461']"
B_4242,"['90DC2AE9EBAF2658', '001462']"
B_4243,"['4E037679702BBCBC', '001485']"
B_1353,"['AEBDE6434969EED9', '001467']"
B_1354,"['B1293E41AE9CB55F', '001468']"
B_1373,"['74C71F2AE4947E5D', 'FBAA9F0F9B1893F7', '001465']"
B_1374,"['968575D69434DBB8', '001466']"
B_4221,"['210CF8389F782535', '001488']"
B_1376,"['9B3566445BDAD548', '001458']"
B_1377,"['A8E94E7F793372BD', '001459']"
B_4206,"['064E5D9FE6973F23', '317CDFC0C1DB2ADF', '002870']"
B_9236,['E766002A5624AFB6']
B_9191,"['C3427DE8E291FFA6', '3CB3EE63C0B8AF26']"
B_9232,['259DBCF52320E083']
B_9209,['BDA357B832C55019']
B_9108,"['9A773DDB814933C1', '002857']"
B_9085,"['C163B1F33533C2A9', '002858']"
B_9088,"['6A225A9CB16BC4BB', '002859']"
B_9041,"['1C7C526A52EF9171', '002860']"
B_13136,['DED3339EB26494EA']
B_9016,['577633405E7A3ACD']
B_1321,"['617893F4DBBEDE21', '8864CF7D3E4B1EF6', '001484']"
B_4260,"['B0095CE9771BFC17', '001631']"
B_9028,"['FEF7B371B95E5E13', '002983', '009760575EA9F85D']"
B_30225,"['0B8D095A45B05587', '002987']"
B_9033,['7703B0499F66B205']
B_9030,"['457C64EC8955C896', '33954A6034D48443', '91929D42214F3D7F', '003330', '001600', 'AFEFDF25A955C72C', 'E706C4DB589B84E1']"
B_1394,"['4A0370F0CA6A89B2', 'ED03E689B88CE0E8', '4F8B610B0A033DA3', '001532']"
B_1395,"['997CCAB996935BD7', '9C65FAD146B82C8D', '001533']"
B_9022,"['6638A31332E98C83', '0B6F13BDDA1B8F91', '002982', 'A58A0D8FA856C3DB']"
B_9017,"['F2BD88B8D506E78A', '002863']"
B_13137,"['16F899DA5289900D', '003355']"
B_9087,"['22FE13158B36FE48', '002865']"
B_9086,"['67064412B0E9D9A6', '002866']"
B_9107,['F646F96A5D18D121']
B_9210,['5B23A51CA34F4FAD']
B_9233,"['710390556FA80CAD', '003806']"
B_9176,"['AFE0100DABA53C21', '35330105A8CCC2AD']"
B_13225,['5CBD4625D320A97C']
B_13219,['C7A337AC40E14E19']
B_1408,"['76A2633F9A463E9C', 'FD18FAF570857B51', '94780B40412261CE', '001757', '63F9F0AFDF272DBA']"
B_8347,"['A9E1D35DB7FC7C7B', '003032']"
B_1411,"['FDFC87BC94515900', 'C185612B431B197A', '001702']"
B_1412,"['E778E67CBC095B0C', '001703']"
B_1422,"['EFED59E880B693F5', '001761']"
B_4155,['29F7954D216356E1']
B_4156,"['2FBEE4E1965D7EF5', '1FEA0FF1E4CB57E8', '003283']"
B_4157,['95067FE712E8ACEA']
B_4158,['20709808D79F1BB9']
B_4159,"['E81E4649EB1D5B02', '001816']"
B_9078,['DEB8D7D95E7D528A']
B_9083,['4AF3A5BD16E5BA3F']
B_839,"['D3C41BB36EC805E0', '5F181A62BBCA16F7']"
B_199,"['44C261864506654B', '001694']"
B_866,"['6E2A7A2CD29F9216', 'A6ACEA5D8F32521D', '258EDF9D3C3FD200', '6D286CD9A26AAFB3', '001553', '183', '221A18C37331E6FD']"
B_4113,"['63B3694BF40FBEC6', '002813']"
B_4114,"['F54744E6F5CDBC1A', '002808']"
B_4097,"['7605CC9BA97A5F61', '44AF4BBD0B0BB3A0', '002836']"
B_4098,"['1B710D8F35AF94E7', '002812']"
B_9679,"['92A8281D80524F78', '01642BC44DCFDB3C']"
B_208,"['943DA171019723CE', '812E72C257C94B73', 'E5EBA1D47BA06FCC', '001445']"
B_9219,"['495A6186451A78E3', '001447']"
B_216,"['CBF110E4B3E23071', '00040ED8B61CA94B', '001566']"
B_1193,"['6BF47953BB775A15', '22913B501D24F569', '001919']"
B_1194,"['7420DF52F1B42C9F', 'DB0A398B6B890051', '073EAEA8EDD7265C', '001920']"
B_9494,"['2111E15DA3CEFEC4', '2A8231CC433F6B22', '7467287ACB876529']"
B_9550,['FA343B97309B84B4']
B_9552,['E7E5E3C1F761966F']
B_9553,['062B0243536F0816']
B_10266,['13B39CD775874ED9']
B_12377,['08A97AD10693B841']
B_9560,['1D75CC7D0B671EEE']
B_12888,"['79BB89DA868D93CF', '003270']"
B_4213,"['BE47845FF3E717FC', '9AE6CD527594C632', '002848']"
B_10333,"['242DFDBDBFA2034A', '002867']"
B_9106,['E05F8589B0529DE3']
B_9214,"['44CE8904990EE28C', '946657B831E4AAB8', '77B8325F08F1FFAA']"
B_204,"['EB9E9B5EEE20114C', '184']"
B_758,"['0BADB28A19C2E0BE', '001687']"
B_9535,['75C0DF6C7724CEEA']
B_9533,['EBF4EB34B96BC242']
B_9529,['3FE93821145B65F5']
B_9586,"['D2EF3E1D638B1B9A', '264B29FD223D9C4E']"
B_9580,"['3972A3F0E991EC16', '26C0B01357752657', '063AFC6BA7D7CE0B', '3597DD106B5CD29F', '3C9A7C5FE12B8BCB', '9FC37D4FEDD03944']"
B_9527,"['26EB1A3C1E17889A', 'E615D61C588B8F9D', '82FE339DDE27C953']"
B_9528,['C3672D8D28801773']
B_9532,"['9A412252B10AD2FF', '34FBE7E973FE5EF5']"
B_9534,['66FB0FCA51BFD6A3']
B_9536,['C586D7C1DBA5A4B3']
B_9241,"['E980FEE337B950D0', 'FB1DCF66C9508EBA', 'CDB60E6F75A1D7EA']"
B_9238,['26CEAEF7BD0F6F59']
B_9247,['0CF7F9E4042E1BCB']
B_4197,"['9FCD49E531B1E1F3', 'E29F5375308D6F5C', 'FD43CB63B7E560F6', '002843']"
B_206,"['C749CD95D1D4CDE5', '001405']"
B_4101,"['16D37394ECACA7AD', '002815']"
B_830,"['62A80759AABB1937', '001512', '2CAFD3D60CAA7F5B']"
B_12378,"['3B8B261C1DA409BD', '002878']"
B_9572,"['6334F84E7B0B49E6', '8998797A3D3E02A7']"
B_9587,['A91E6B3E8A9A7B34']
B_9579,"['C84CAD6CCD18F87F', 'A80621785DE588DB']"
B_9585,['EC038424C17E0B60']
B_9581,['51E196E962453AB4']
B_9588,['86D7BB9BA055D8A6']
B_9487,"['2658CCFAB79763B6', '7F0BE137AD68837A']"
B_9584,"['32EF27636D4BEAEB', 'BEA270261C1E0D73']"
B_9582,"['77CEEF0D8191410C', 'E86E0FC9A40CBA3A']"
B_9578,"['478ACE8A8C9A2705', 'F52BC3F26081C9D7']"
B_12417,['7FC79B2659883001']
B_9669,"['F09516C266163337', '4ED04A0F5F9FF05F']"
B_1182,"['1C179AC6FE83C808', 'C8C450D3F688645A', '001956']"
B_9674,"['FF1DC8F5F423EA42', '6328BFDC78246772']"
B_9561,"['636F6AAF3B891E82', '75EF762BDAB6F5C3', '002847']"
B_9559,['375D37F2AF5D762A']
B_13322,['37A4D07D7179CE76']
B_9556,['C979915CB2F4A35C']
B_9555,['94612276CB142F93']
B_9554,['24BB2F5E5721E970']
B_9551,['0E7645CCF6AA3558']
B_9547,['422BD13B241CCD5B']
B_9545,['AD326AC36444B948']
B_1172,"['E6FB42A68818D9F4', 'EE0ACB2B516C305E', '9985A4A51DFA3079', '3D126591E55E8FA1', '001921']"
B_1173,"['45A499CD3132E90A', '73DBA4ECE93BB290', '001918']"
B_1174,"['434BB67EF7BCA912', '001974']"
B_9499,['5A850F8739B82EA6']
B_9513,['198229EF878137DD']
B_10268,['7E43C30824FE61FA']
B_9509,['D32CA1C4A94A6AAD']
B_9505,['DB5F02A65173A2D1']
B_9525,"['698AD748223B2BEA', '001975']"
B_1175,"['9BEBB2D3B05DD529', '001976']"
B_1176,"['1761C3A8C035C581', '002057']"
B_1178,"['FD3E79D1B5A2237F', '001978']"
B_1179,"['FFB21D12A61560FE', '001979']"
B_1180,"['2BDB51D5618D546F', '001987', '59955B3352400BA7', 'F3CDDD199E10AD91']"
B_9470,"['A7E87E8D797D1A52', 'E090C46182471309', '5C572C50B1AA2B95', '003332']"
B_9668,"['65784B3D2E189B56', 'BDAEF35D10A3ADC7', '003448']"
B_9670,"['F8BC532C45A5A6F7', 'D01ECABA2E8B3987']"
B_9615,"['CAF9395414DBD090', 'E6FF7108BC36B5CE']"
B_9603,"['F9475B6C5F5B9C21', '48CD423F78F6FA22']"
B_30138,['B18C8718C0B7904F']
B_9606,['D1A1DF2BDC842EE5']
B_9617,['33A7AB58611A0F6D']
B_9600,"['B1D6CA16EE22225D', '523D316BCA4F3861']"
B_9616,['3B54D43994CAC165']
B_9607,['D9655458715EBBF8']
B_9605,['8374DD78C287D9A7']
B_9602,['D5252DAD51812506']
B_9608,['09DF70F8DE2426BE']
B_13152,"['D242B538BA760551', '002851']"
B_9100,['93CCED3B2F2BE08F']
B_9098,['2EB5498143D0C343']
B_9604,['873B57DCAC177674']
B_9079,['6D81BF91C256E963']
B_9211,"['AAA29653BB050609', 'A8C595F1E33B5DEF']"
B_9227,"['A88468CF154B16E9', '55973ABF49182097']"
B_9467,"['CA5B809B8263373E', '246ECB0F3B94855D']"
B_9523,"['F7005C63821245C3', '6F29E09A140E6F54', '7DCD729826DDB645']"
B_9522,['02E2C6CDE2A867C1']
B_12448,"['849062B1454057E3', '003702']"
B_12450,"['BEAAE3DA63C543BD', '003703']"
B_9682,"['132584D5CB2235BC', 'D1C91ADAA2E0E466', '003333']"
B_12874,"['A11E4BB8DE5D8598', '003277', '031CF3D5B2BE9CE8', '05391B53044E30A8']"
B_1187,"['F0AE2D3C2589FC4F', '001980']"
B_1188,"['B9DFF2C142DCE309', '001981']"
B_12449,"['5DE502617F887673', '002056']"
B_9521,"['F4C9FD2549C6DD80', '9772AFC24E427660']"
B_9524,"['7A43DB86E881E02D', 'C75C4E41DBEDFBAF']"
B_9489,"['45B2EF855CDEA7C9', 'F3281CF8A2A2AD4A']"
B_210,['18C138014DF5B0C8']
B_4201,"['0FDE3A87457539BC', 'F51CE770F087FDEC', '001770']"
B_9677,"['3F545756160D7BEA', '36C3B12BD3112CCB', '77070BA4D8554234']"
B_12898,"['5FB1FCAF80F3D97D', 'D388EAE9181708D7']"
B_9684,"['FF4785270078B487', '09141DBE74259A87']"
B_10341,['B3D81B76B30B1366']
B_9517,"['A1C3FAC9A09BDBC7', 'D6E2F61E79C01350']"
B_9520,"['C97AC68CBB433F59', '00A61AE52C4EE28E']"
B_13007,"['8F9E235D3D6081DB', '6E9E3D64C5F18B8D']"
B_9502,"['EBEB497D57BB5B34', '556068A8E995DBE4']"
B_9508,"['C9B1C3B9D0BA0D14', '49DA16A8D82DEE21']"
B_9510,"['9F13E4D02222A819', 'EB3A699030AB371C']"
B_9512,"['65CC7FF852DEB184', 'EC70552CECFD18F2']"
B_13008,['0968AEB32CDE49EE']
B_1191,"['299184738ADD432A', '001983']"
B_9515,['B596DF51C1BDDB19']
B_9514,['7FE0FCDBF45276EF']
B_9504,['A170898D024706AA']
B_9511,"['7D41FC4EE12CB8FD', '7CB0618D76B5F553', 'DB0C71DA23871216', '003461']"
B_13121,"['9CF00A30796B6B2B', 'B6D14224CAD90288', '003462']"
B_9593,"['A933FB47CBD8DF26', '30000427BD163F84', '7EFC43457A826032', '419036314897BEEE', '122AB077C55A383F']"
B_838,"['BE510511B0A7344E', '001630']"
B_9075,"['30B08A7B2B2B623F', 'D060669C0A3DD8D1', '003596', 'A9C847312AE9E37A']"
B_9666,"['A0C0A82ECC740D76', '35DB8602F51CF60F', '003417']"
B_9660,['5D706A2A71B26811']
B_9507,"['3350CE851FCC56A3', '6BB872F7294FEB23', 'FB948853081A003E', '003463']"
B_9486,"['FD782C97D1FD97E0', 'C21ACD53A97A40BC']"
B_994,"['326199D24220A42B', '001734', '99EF4CA10B3E1F17']"
B_1358a,"['68B207DDC9A182AB', '64CE8117895E8FAD']"
B_1364,"['F49FA120DE5E6582', '001640']"
B_13012,['23727783D2D3E994']
B_8179,['EF17FDCDDF170D38']
B_10334,"['3AC4642497155EF3', '003800']"
B_13013,['9161A6E5DCECCF39']
B_9641,"['A73739F6D37090EE', '6FF0624000B3D53D']"
B_9643,"['07814531B88CD829', '982E419BB26ED8AA']"
B_9648,"['A722DAAC99CE03D4', '8F60B176234176D8']"
B_9647,"['5FD70A34C55CE590', '431CFBCADDFF352C']"
B_9644,"['D1CAF0CE0129B0E6', '5834E2A330B9C3F4']"
B_9640,"['CF2B9E9382183398', '4970D7BEAE2A7422']"
B_9636,['41D5331F81DB331C']
B_7001,"['EF5A5CD9C3A038C9', '95FAB1D2AD752ECE', '001803']"
B_4190,"['964AA1DCAAD06512', '003033']"
B_4191,"['D237B30F94B6065D', '76F0BFCC3D78F888', '001711']"
B_4192,"['7D025E77F4B35266', '001712']"
B_4152,"['EE3B5ABCB87027E7', '31317843D8BA833F', '119ADA59BD2708D2', '001701']"
B_1406,"['CA866CBB3EC92B9F', '7E177E3E89B58BFE', '688797454F595B1F', 'CF2071A75162D381', '56BC96AC3FFF0223', '003028']"
B_12370,['3D47C2B2D3342C85']
B_9023,"['C39037A588387F32', '001806']"
B_1407,"['6B582CAEDE8FBDEF', '001758']"
B_8348,"['E51BB6A7525BA679', '839276ED5C3F4F4C', '003282']"
B_10255,['BA55DB38DEF14AD4']
B_4154,"['A4C9136D18013389', '001703']"
B_13329,['D4E2DC0F24A22589']
B_9685,"['7C16C33063484D0E', '9CD69A8A588B2F8D']"
B_13191,"['A60AE774B09A5E44', '060A70079F196C7C', '725496526DF766B9', 'E368E68412AB685C', 'C3D18DE248C7C435']"
B_10263,['64BE0873B015460A']
B_1126,"['41E95E283D770EF7', '001606']"
B_1127,"['60EFE49C54F0CF11', '001409']"
B_1128,"['CFD146683A7FFC62', '001410']"
B_1360,"['C645EAB71B49A03C', '001408', '272E83ECF9FF074D']"
B_4030,"['C597F5C65774F91D', '4A1CFF0BEA83DE78']"
B_13186,"['9DA7325E4238402B', '003511']"
B_12913,"['195C509959C6A799', '003512']"
B_9423,"['85B41FEDE6611826', '4206E3523A2C11D5']"
B_13153,['CFB33B4D4B0EA4BA']
B_9463,"['DE2B114C5B1EEA91', '8A6426370F8C0D5F']"
B_12416,"['117F6DFC29E97F0A', '6B7A1C3F020DF4CF']"
B_9430,"['5736A90A7D7E8F66', '5E2F6CD643BD71A1']"
B_9428,"['61D7306AC40C4FB8', 'C5074D083891BB43', 'F41714406F2D4E00', '1FEDF7B1A82A432A']"
B_9424,"['21A1859E80CD542A', 'CA484EE3E2B7C053', '003321']"
B_1280,"['C175ACB534E8C15C', 'FE4E099AEA040C89']"
B_1281,"['4139F73177AF267D', 'E46A9F0C0CB609F5', '001417']"
B_9440,"['79842A7E2FC0844F', '26AC2D471648CA0C', 'F88EE882E4B77399', '003319']"
B_9437,"['2E734BC49E03D3D7', 'FF5CF18C5510B901', '003320']"
B_9681,"['4B95B1DBC152E5EB', '2F3C6668D919E5E4', '8F3D9EAD0B849330']"
B_9436,"['A2BE47AFF20CD4F6', '003317']"
B_9439,"['CC6B75E6D60B4C57', '003318']"
B_1109,"['62BBCD4CDBFDC8A5', '001664', 'CEFFBCE5203D152B', '6F3089D5DC872570']"
B_9124,['121EAC1C0D7D77BE']
B_9122,['CC6ED4BD466C1CB0']
B_9123,"['0A72152D4873A5C7', '003015']"
B_13021,"['B294A8638290F5C2', 'A468A530A8C84E11', '002885', '0E718C4DB85C8005', 'EEBBD352B7F16E3F']"
B_4216,"['E35B5F1B80E085E6', '002852']"
B_9563,['A3F6D2CA9135A988']
B_9495,['F273E57C36913893']
B_9469,['D52D3F3FB66EF61A']
B_9420,"['6DF1AF2871D4B7D9', '3D42EBD6AC55A845', '003139']"
B_9441,"['97EDE39CDE116A94', 'DD6BC62A7723292F']"
B_9443,"['88E5894981B2D9D8', 'CC2886532E162A85', '517D0A232BB15633', '2DC2EF0A12E23C1F']"
B_9452,"['42827007F74D36EA', 'E4B8EC0E7170AF9B', 'D34C171F5A6DCDA9', '5C0F112F92069F2B']"
B_9419,"['B085DDE8E381E370', 'CA60760D2303E6D0', '330FCB2E8E28D4CF', '003138']"
B_9421,['DE99B27530D1A3C4']
B_9468,['A25160BA84EE09F7']
B_1171,"['3E8426FA1832BA50', '001929']"
B_9422,['3D01A5479C31FB05']
B_9442,"['3F13933D0157CFCF', '48098952EF90D27D']"
B_9438,"['F88EE882E4B77399', '79E9234905D6F856', 'A453A24D622091F0']"
B_13245,"['091B6BBD766C0181', '7EA4C557505395EF']"
B_9446,"['F02CE37AD01DF17E', '003116']"
B_9112,"['DE56F722C9293A68', '4459E386C8525C34', '002716']"
B_4250,"['853C70D76FF68196', '002719']"
B_12372,"['7CA14768A9D3B451', '002720']"
B_4253,"['F19BBC7D6F39B210', '002721']"
B_4254,"['05AB3A2B3816CD41', '002722']"
B_4255,"['2537C3F076011C21', 'B9B0524C596DAE6F', 'D93BC4178BA9232A', '002723']"
B_4256,"['FACE6E102E2171B3', '002995']"
B_4257,"['A0F2A2C5182526AA', '002996']"
B_4258,"['73567AD9A1510A9B', '002997']"
B_4261,['CB59198C6E7D00FF']
B_4262,['F3DA32A55B98363F']
